Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-19 00:00:00-04:00,2.4789227139957437,2.5795669664074317,2.378775119276231,2.487351894378662,897427216,0.0,0.0
2004-08-20 00:00:00-04:00,2.5039601352021816,2.704009486479198,2.491318025747808,2.684921979904175,458857488,0.0,0.0
2004-08-23 00:00:00-04:00,2.7454073831866115,2.813081916012491,2.703265990864664,2.711941957473755,366857939,0.0,0.0
2004-08-24 00:00:00-04:00,2.757554051725721,2.7664777540372483,2.5674205332546642,2.599646806716919,306396159,0.0,0.0
2004-08-25 00:00:00-04:00,2.6018774896414363,2.677237525366846,2.5751051950679495,2.6276583671569824,184645512,0.0,0.0
2004-08-26 00:00:00-04:00,2.601629425624718,2.6759973298039843,2.5944405843804548,2.6750059127807617,142572401,0.0,0.0
2004-08-27 00:00:00-04:00,2.6797155563041257,2.6926063496838117,2.619973548836893,2.6313765048980713,124826132,0.0,0.0
2004-08-30 00:00:00-04:00,2.6098097955627657,2.615016277572651,2.528749704360962,2.528749704360962,104429967,0.0,0.0
2004-08-31 00:00:00-04:00,2.5359386122575525,2.5708909260057577,2.532467940877796,2.5376734733581543,98825037,0.0,0.0
2004-09-01 00:00:00-04:00,2.5458537233053944,2.552546855851902,2.4707423770949672,2.4851202964782715,183633734,0.0,0.0
2004-09-02 00:00:00-04:00,2.4588438297453794,2.537673586698253,2.4526461681054883,2.516354560852051,303810504,0.0,0.0
2004-09-03 00:00:00-04:00,2.5024733706195215,2.5220565866735667,2.462066599345892,2.479170560836792,103538639,0.0,0.0
2004-09-07 00:00:00-04:00,2.5039603003039064,2.5285020258897304,2.4692557190342437,2.51809024810791,117506800,0.0,0.0
2004-09-08 00:00:00-04:00,2.4972665958456624,2.554034826977955,2.491317856818298,2.5359385013580322,100186120,0.0,0.0
2004-09-09 00:00:00-04:00,2.541639486065801,2.546101336921732,2.503712211375315,2.5361862182617188,81620792,0.0,0.0
2004-09-10 00:00:00-04:00,2.518585893064906,2.6415405924518396,2.511149078618978,2.6110498905181885,174804764,0.0,0.0
2004-09-13 00:00:00-04:00,2.6432753675629845,2.6874003069750665,2.63906125194578,2.664842128753662,157628624,0.0,0.0
2004-09-14 00:00:00-04:00,2.663602964124677,2.776393854724069,2.6472414983609216,2.763751745223999,217608605,0.0,0.0
2004-09-15 00:00:00-04:00,2.7406978937893407,2.831674051559623,2.731773242081179,2.7763938903808594,215279909,0.0,0.0
2004-09-16 00:00:00-04:00,2.784821919525389,2.870592545686432,2.767717958382383,2.825228452682495,186207345,0.0,0.0
2004-09-17 00:00:00-04:00,2.8363835538806077,2.912487030029297,2.814816793152948,2.912487030029297,190350817,0.0,0.0
2004-09-20 00:00:00-04:00,2.899100505730558,3.0143704106651588,2.8946386546322223,2.9588425159454346,213585582,0.0,0.0
2004-09-21 00:00:00-04:00,2.969997846047282,2.985119210182616,2.9129828237297737,2.9211630821228027,145262446,0.0,0.0
2004-09-22 00:00:00-04:00,2.910255814298576,2.966527154816004,2.895629921485003,2.9345486164093018,152344894,0.0,0.0
2004-09-23 00:00:00-04:00,2.945952673732343,3.039903553786391,2.9008353693781435,2.995035171508789,171524515,0.0,0.0
2004-09-24 00:00:00-04:00,2.9980088153302846,3.0763428571199087,2.9687584556193984,2.9704933166503906,183336625,0.0,0.0
2004-09-27 00:00:00-04:00,2.963799905068929,2.9965218847352646,2.9201716271238585,2.931574583053589,141994242,0.0,0.0
2004-09-28 00:00:00-04:00,3.0069339513037807,3.15814759300189,2.9799139215830497,3.1447620391845703,340190355,0.0,0.0
2004-09-29 00:00:00-04:00,3.140795942542502,3.347042012929263,3.1291450124333853,3.249372720718384,613229953,0.0,0.0
2004-09-30 00:00:00-04:00,3.2201212073991945,3.2796154858654796,3.197810763988842,3.212684392929077,276468402,0.0,0.0
